Shift_ID,Worker_ID,Worker_Type,Store_ID,Shift_Date,Shift_Name,OD_Flag,Scheduled_Start,Scheduled_End,Actual_Login,Actual_Logout,Attendance_Status,Scheduled_Hours,Logged_Hours
SH00021853,R_DS005_135,Rider,DS005,2026-07-30,Evening,False,2026-07-30 16:00:00,2026-07-31 01:00:00,2026-07-30 16:00:00,2026-07-31 01:00:00,Present,9.0,9.0
SH00021854,P_DS001_001,Picker,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021855,P_DS001_002,Picker,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021856,P_DS001_003,Picker,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:44:00,2026-08-01 01:00:00,Late,9.0,8.266666666666667
SH00021857,P_DS001_004,Picker,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021858,P_DS001_006,Picker,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021859,P_DS001_007,Picker,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021860,P_DS001_008,Picker,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 16:42:00,Early Logout,9.0,8.7
SH00021861,P_DS001_009,Picker,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021862,P_DS001_010,Picker,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021863,P_DS001_011,Picker,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021864,P_DS001_013,Picker,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021865,P_DS001_014,Picker,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021866,P_DS001_015,Picker,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021867,P_DS001_016,Picker,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:29:00,2026-07-31 09:00:00,Late,9.0,8.516666666666667
SH00021868,P_DS001_017,Picker,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021869,P_DS001_018,Picker,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021870,P_DS001_020,Picker,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021871,P_DS001_021,Picker,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:38:00,2026-08-01 01:00:00,Late,9.0,8.366666666666667
SH00021872,P_DS001_022,Picker,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021873,P_DS001_023,Picker,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021874,P_DS001_024,Picker,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021875,P_DS001_025,Picker,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021876,P_DS001_027,Picker,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021877,P_DS001_028,Picker,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021878,P_DS001_029,Picker,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021879,P_DS001_030,Picker,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021880,P_DS001_031,Picker,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021881,P_DS001_032,Picker,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021882,P_DS001_034,Picker,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021883,P_DS001_035,Picker,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021884,P_DS001_036,Picker,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021885,R_DS001_001,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021886,R_DS001_002,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,,,Absent,9.0,0.0
SH00021887,R_DS001_003,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021888,R_DS001_004,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021889,R_DS001_006,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021890,R_DS001_008,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:29:00,2026-07-31 17:00:00,Late,9.0,8.516666666666667
SH00021891,R_DS001_009,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021892,R_DS001_010,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021893,R_DS001_011,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021894,R_DS001_013,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021895,R_DS001_014,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021896,R_DS001_015,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021897,R_DS001_016,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021898,R_DS001_017,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,,,Absent,9.0,0.0
SH00021899,R_DS001_018,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021900,R_DS001_020,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,,,Absent,9.0,0.0
SH00021901,R_DS001_022,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021902,R_DS001_023,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,,,Absent,9.0,0.0
SH00021903,R_DS001_024,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021904,R_DS001_027,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,,,Absent,9.0,0.0
SH00021905,R_DS001_028,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,,,Absent,9.0,0.0
SH00021906,R_DS001_029,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021907,R_DS001_031,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021908,R_DS001_032,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021909,R_DS001_035,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021910,R_DS001_036,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:35:00,2026-08-01 01:00:00,Late,9.0,8.416666666666666
SH00021911,R_DS001_037,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021912,R_DS001_038,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,,,Absent,9.0,0.0
SH00021913,R_DS001_039,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021914,R_DS001_042,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,,,Absent,9.0,0.0
SH00021915,R_DS001_043,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,,,Absent,9.0,0.0
SH00021916,R_DS001_044,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021917,R_DS001_045,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021918,R_DS001_046,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021919,R_DS001_049,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,,,Absent,9.0,0.0
SH00021920,R_DS001_050,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021921,R_DS001_051,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021922,R_DS001_055,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 08:43:00,Early Logout,9.0,8.716666666666667
SH00021923,R_DS001_056,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021924,R_DS001_057,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021925,R_DS001_059,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021926,R_DS001_060,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:20:00,2026-08-01 01:00:00,Late,9.0,8.666666666666666
SH00021927,R_DS001_062,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,,,Absent,9.0,0.0
SH00021928,R_DS001_063,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021929,R_DS001_064,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021930,R_DS001_065,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021931,R_DS001_066,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 00:33:00,Early Logout,9.0,8.55
SH00021932,R_DS001_067,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021933,R_DS001_069,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,,,Absent,9.0,0.0
SH00021934,R_DS001_070,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021935,R_DS001_071,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 16:24:00,Early Logout,9.0,8.4
SH00021936,R_DS001_072,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021937,R_DS001_073,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021938,R_DS001_074,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021939,R_DS001_076,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021940,R_DS001_077,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021941,R_DS001_078,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,,,Absent,9.0,0.0
SH00021942,R_DS001_080,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 16:13:00,Early Logout,9.0,8.216666666666667
SH00021943,R_DS001_081,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021944,R_DS001_083,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021945,R_DS001_084,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,,,Absent,9.0,0.0
SH00021946,R_DS001_085,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021947,R_DS001_086,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021948,R_DS001_087,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021949,R_DS001_088,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:37:00,2026-07-31 09:00:00,Late,9.0,8.383333333333333
SH00021950,R_DS001_090,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021951,R_DS001_091,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021952,R_DS001_092,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,,,Absent,9.0,0.0
SH00021953,R_DS001_095,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021954,R_DS001_097,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021955,R_DS001_099,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,,,Absent,9.0,0.0
SH00021956,R_DS001_100,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021957,R_DS001_101,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021958,R_DS001_104,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:13:00,2026-07-31 17:00:00,Late,9.0,8.783333333333333
SH00021959,R_DS001_105,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021960,R_DS001_106,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 08:25:00,Early Logout,9.0,8.416666666666666
SH00021961,R_DS001_107,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021962,R_DS001_108,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021963,R_DS001_109,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021964,R_DS001_111,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021965,R_DS001_112,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021966,R_DS001_113,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021967,R_DS001_114,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021968,R_DS001_115,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021969,R_DS001_116,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021970,R_DS001_118,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,,,Absent,9.0,0.0
SH00021971,R_DS001_119,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021972,R_DS001_120,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021973,R_DS001_121,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021974,R_DS001_122,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,,,Absent,9.0,0.0
SH00021975,R_DS001_123,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021976,R_DS001_125,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021977,R_DS001_126,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021978,R_DS001_127,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021979,R_DS001_128,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021980,R_DS001_129,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021981,R_DS001_130,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021982,R_DS001_132,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021983,R_DS001_133,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021984,R_DS001_134,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021985,R_DS001_135,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,,,Absent,9.0,0.0
SH00021986,R_DS001_136,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021987,R_DS001_137,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021988,R_DS001_139,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021989,R_DS001_140,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021990,R_DS001_143,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021991,R_DS001_144,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021992,R_DS001_146,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,2026-07-31 08:00:00,2026-07-31 17:00:00,Present,9.0,9.0
SH00021993,R_DS001_147,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021994,R_DS001_148,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021995,R_DS001_150,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021996,R_DS001_151,Rider,DS001,2026-07-31,Night,False,2026-07-31 00:00:00,2026-07-31 09:00:00,2026-07-31 00:00:00,2026-07-31 09:00:00,Present,9.0,9.0
SH00021997,R_DS001_153,Rider,DS001,2026-07-31,Evening,False,2026-07-31 16:00:00,2026-08-01 01:00:00,2026-07-31 16:00:00,2026-08-01 01:00:00,Present,9.0,9.0
SH00021998,R_DS001_155,Rider,DS001,2026-07-31,Morning,False,2026-07-31 08:00:00,2026-07-31 17:00:00,,,Absent,9.0,0.0
