Assignment_ID,Order_ID,Rider_ID,Rider_Shift_ID,Assigned_Time
RA_ORD000081100,ORD000081100,R_DS003_012,SH00002539,2026-07-05 00:57:37.000000000
RA_ORD000081112,ORD000081112,R_DS003_001,SH00003256,2026-07-05 01:01:48.000000000
RA_ORD000081107,ORD000081107,R_DS003_004,SH00003259,2026-07-05 01:06:11.000000000
RA_ORD000081109,ORD000081109,R_DS003_010,SH00003264,2026-07-05 01:08:24.000000000
RA_ORD000081110,ORD000081110,R_DS003_001,SH00003256,2026-07-05 01:18:15.000000000
RA_ORD000081111,ORD000081111,R_DS003_004,SH00003259,2026-07-05 01:20:43.000000000
RA_ORD000081108,ORD000081108,R_DS003_010,SH00003264,2026-07-05 01:26:46.000000000
RA_ORD000081106,ORD000081106,R_DS003_013,SH00003267,2026-07-05 01:27:04.000000000
RA_ORD000081113,ORD000081113,R_DS003_016,SH00003269,2026-07-05 01:32:38.000000000
RA_ORD000081117,ORD000081117,R_DS003_001,SH00003256,2026-07-05 01:42:13.000000000
RA_ORD000081116,ORD000081116,R_DS003_004,SH00003259,2026-07-05 01:49:11.000000000
RA_ORD000081119,ORD000081119,R_DS003_010,SH00003264,2026-07-05 01:49:19.000000000
RA_ORD000081115,ORD000081115,R_DS003_013,SH00003267,2026-07-05 01:50:39.000000000
RA_ORD000081118,ORD000081118,R_DS003_001,SH00003256,2026-07-05 01:55:18.000000000
RA_ORD000081114,ORD000081114,R_DS003_004,SH00003259,2026-07-05 01:58:40.000000000
RA_ORD000081122,ORD000081122,R_DS003_010,SH00003264,2026-07-05 02:03:12.000000000
RA_ORD000081120,ORD000081120,R_DS003_016,SH00003269,2026-07-05 02:03:19.000000000
RA_ORD000081125,ORD000081125,R_DS003_013,SH00003267,2026-07-05 02:05:16.000000000
RA_ORD000081121,ORD000081121,R_DS003_004,SH00003259,2026-07-05 02:07:43.000000000
RA_ORD000081124,ORD000081124,R_DS003_001,SH00003256,2026-07-05 02:24:07.000000000
RA_ORD000081123,ORD000081123,R_DS003_004,SH00003259,2026-07-05 02:24:53.000000000
RA_ORD000081130,ORD000081130,R_DS003_004,SH00003259,2026-07-05 02:40:40.000000000
RA_ORD000081127,ORD000081127,R_DS003_001,SH00003256,2026-07-05 02:45:54.000000000
RA_ORD000081126,ORD000081126,R_DS003_010,SH00003264,2026-07-05 02:46:25.000000000
RA_ORD000081129,ORD000081129,R_DS003_004,SH00003259,2026-07-05 02:54:25.000000000
RA_ORD000081128,ORD000081128,R_DS003_013,SH00003267,2026-07-05 02:55:53.000000000
RA_ORD000081131,ORD000081131,R_DS003_016,SH00003269,2026-07-05 02:56:51.000000000
RA_ORD000081132,ORD000081132,R_DS003_001,SH00003256,2026-07-05 03:01:12.000000000
RA_ORD000081133,ORD000081133,R_DS003_010,SH00003264,2026-07-05 03:03:33.000000000
RA_ORD000081134,ORD000081134,R_DS003_001,SH00003256,2026-07-05 03:24:31.000000000
RA_ORD000081137,ORD000081137,R_DS003_004,SH00003259,2026-07-05 03:32:23.000000000
RA_ORD000081135,ORD000081135,R_DS003_001,SH00003256,2026-07-05 03:37:49.000000000
RA_ORD000081136,ORD000081136,R_DS003_010,SH00003264,2026-07-05 03:38:13.000000000
RA_ORD000081140,ORD000081140,R_DS003_013,SH00003267,2026-07-05 03:41:19.000000000
RA_ORD000081139,ORD000081139,R_DS003_016,SH00003269,2026-07-05 03:42:51.000000000
RA_ORD000081138,ORD000081138,R_DS003_001,SH00003256,2026-07-05 03:46:37.000000000
RA_ORD000081141,ORD000081141,R_DS003_004,SH00003259,2026-07-05 03:52:24.000000000
RA_ORD000081145,ORD000081145,R_DS003_001,SH00003256,2026-07-05 04:00:12.000000000
RA_ORD000081144,ORD000081144,R_DS003_001,SH00003256,2026-07-05 04:11:25.000000000
RA_ORD000081143,ORD000081143,R_DS003_004,SH00003259,2026-07-05 04:19:09.000000000
RA_ORD000081146,ORD000081146,R_DS003_010,SH00003264,2026-07-05 04:20:01.000000000
RA_ORD000081142,ORD000081142,R_DS003_001,SH00003256,2026-07-05 04:24:23.000000000
RA_ORD000081147,ORD000081147,R_DS003_013,SH00003267,2026-07-05 04:27:48.000000000
RA_ORD000081149,ORD000081149,R_DS003_010,SH00003264,2026-07-05 04:30:02.000000000
RA_ORD000081150,ORD000081150,R_DS003_001,SH00003256,2026-07-05 04:44:19.000000000
RA_ORD000081148,ORD000081148,R_DS003_004,SH00003259,2026-07-05 04:51:56.000000000
RA_ORD000081160,ORD000081160,R_DS003_001,SH00003256,2026-07-05 05:02:58.000000000
RA_ORD000081158,ORD000081158,R_DS003_010,SH00003264,2026-07-05 05:04:04.000000000
RA_ORD000081151,ORD000081151,R_DS003_004,SH00003259,2026-07-05 05:05:46.000000000
RA_ORD000081154,ORD000081154,R_DS003_013,SH00003267,2026-07-05 05:06:18.000000000
RA_ORD000081159,ORD000081159,R_DS003_016,SH00003269,2026-07-05 05:11:11.000000000
RA_ORD000081163,ORD000081163,R_DS003_019,SH00003272,2026-07-05 05:15:01.000000000
RA_ORD000081161,ORD000081161,R_DS003_004,SH00003259,2026-07-05 05:15:50.000000000
RA_ORD000081164,ORD000081164,R_DS003_001,SH00003256,2026-07-05 05:19:50.000000000
RA_ORD000081157,ORD000081157,R_DS003_010,SH00003264,2026-07-05 05:20:47.000000000
RA_ORD000081152,ORD000081152,R_DS003_013,SH00003267,2026-07-05 05:24:58.000000000
RA_ORD000081155,ORD000081155,R_DS003_016,SH00003269,2026-07-05 05:26:25.000000000
RA_ORD000081162,ORD000081162,R_DS003_025,SH00003276,2026-07-05 05:27:06.000000000
RA_ORD000081153,ORD000081153,R_DS003_004,SH00003259,2026-07-05 05:27:58.000000000
RA_ORD000081156,ORD000081156,R_DS003_019,SH00003272,2026-07-05 05:28:58.000000000
RA_ORD000081167,ORD000081167,R_DS003_001,SH00003256,2026-07-05 05:36:25.000000000
RA_ORD000081168,ORD000081168,R_DS003_010,SH00003264,2026-07-05 05:41:57.000000000
RA_ORD000081166,ORD000081166,R_DS003_013,SH00003267,2026-07-05 05:43:29.000000000
RA_ORD000081165,ORD000081165,R_DS003_004,SH00003259,2026-07-05 05:46:45.000000000
RA_ORD000081170,ORD000081170,R_DS003_001,SH00003256,2026-07-05 06:15:28.000000000
RA_ORD000081173,ORD000081173,R_DS003_004,SH00003259,2026-07-05 06:16:01.000000000
RA_ORD000081172,ORD000081172,R_DS003_010,SH00003264,2026-07-05 06:23:57.000000000
RA_ORD000081171,ORD000081171,R_DS003_004,SH00003259,2026-07-05 06:27:49.000000000
RA_ORD000081169,ORD000081169,R_DS003_013,SH00003267,2026-07-05 06:27:54.000000000
RA_ORD000081175,ORD000081175,R_DS003_001,SH00003256,2026-07-05 06:30:19.000000000
RA_ORD000081184,ORD000081184,R_DS003_016,SH00003269,2026-07-05 06:31:10.000000000
RA_ORD000081176,ORD000081176,R_DS003_019,SH00003272,2026-07-05 06:32:34.000000000
RA_ORD000081179,ORD000081179,R_DS003_010,SH00003264,2026-07-05 06:35:43.000000000
RA_ORD000081178,ORD000081178,R_DS003_025,SH00003276,2026-07-05 06:35:58.000000000
RA_ORD000081177,ORD000081177,R_DS003_031,SH00003280,2026-07-05 06:39:56.000000000
RA_ORD000081180,ORD000081180,R_DS003_034,SH00003283,2026-07-05 06:40:41.000000000
RA_ORD000081182,ORD000081182,R_DS003_001,SH00003256,2026-07-05 06:50:45.000000000
RA_ORD000081183,ORD000081183,R_DS003_004,SH00003259,2026-07-05 06:53:53.000000000
RA_ORD000081181,ORD000081181,R_DS003_010,SH00003264,2026-07-05 06:55:12.000000000
RA_ORD000081174,ORD000081174,R_DS003_013,SH00003267,2026-07-05 06:59:25.000000000
RA_ORD000081189,ORD000081189,R_DS003_016,SH00003269,2026-07-05 07:01:33.000000000
RA_ORD000081194,ORD000081194,R_DS003_019,SH00003272,2026-07-05 07:02:10.000000000
RA_ORD000081187,ORD000081187,R_DS003_001,SH00003256,2026-07-05 07:04:11.000000000
RA_ORD000081188,ORD000081188,R_DS003_010,SH00003264,2026-07-05 07:05:45.000000000
RA_ORD000081186,ORD000081186,R_DS003_025,SH00003276,2026-07-05 07:08:05.000000000
RA_ORD000081190,ORD000081190,R_DS003_004,SH00003259,2026-07-05 07:14:21.000000000
RA_ORD000081192,ORD000081192,R_DS003_001,SH00003256,2026-07-05 07:17:13.000000000
RA_ORD000081185,ORD000081185,R_DS003_013,SH00003267,2026-07-05 07:19:08.000000000
RA_ORD000081193,ORD000081193,R_DS003_010,SH00003264,2026-07-05 07:21:34.000000000
RA_ORD000081191,ORD000081191,R_DS003_004,SH00003259,2026-07-05 07:28:02.000000000
RA_ORD000081206,ORD000081206,R_DS003_001,SH00003256,2026-07-05 07:31:44.000000000
RA_ORD000081200,ORD000081200,R_DS003_010,SH00003264,2026-07-05 07:31:52.000000000
RA_ORD000081198,ORD000081198,R_DS003_013,SH00003267,2026-07-05 07:36:45.000000000
RA_ORD000081207,ORD000081207,R_DS003_016,SH00003269,2026-07-05 07:38:00.000000000
RA_ORD000081208,ORD000081208,R_DS003_019,SH00003272,2026-07-05 07:38:50.000000000
RA_ORD000081195,ORD000081195,R_DS003_025,SH00003276,2026-07-05 07:40:24.000000000
RA_ORD000081209,ORD000081209,R_DS003_031,SH00003280,2026-07-05 07:41:17.000000000
RA_ORD000081202,ORD000081202,R_DS003_034,SH00003283,2026-07-05 07:41:31.000000000
RA_ORD000081210,ORD000081210,R_DS003_037,SH00003284,2026-07-05 07:41:43.000000000
RA_ORD000081203,ORD000081203,R_DS003_040,SH00003287,2026-07-05 07:42:37.000000000
RA_ORD000081197,ORD000081197,R_DS003_004,SH00003259,2026-07-05 07:43:00.000000000
RA_ORD000081212,ORD000081212,R_DS003_001,SH00003256,2026-07-05 07:45:14.000000000
RA_ORD000081211,ORD000081211,R_DS003_043,SH00003289,2026-07-05 07:46:30.000000000
RA_ORD000081201,ORD000081201,R_DS003_010,SH00003264,2026-07-05 07:47:45.000000000
RA_ORD000081204,ORD000081204,R_DS003_004,SH00003259,2026-07-05 07:52:50.000000000
RA_ORD000081196,ORD000081196,R_DS003_013,SH00003267,2026-07-05 07:53:14.000000000
RA_ORD000081199,ORD000081199,R_DS003_019,SH00003272,2026-07-05 07:53:14.000000000
RA_ORD000081213,ORD000081213,R_DS003_025,SH00003276,2026-07-05 07:55:01.000000000
RA_ORD000081205,ORD000081205,R_DS003_016,SH00003269,2026-07-05 07:56:19.000000000
RA_ORD000081235,ORD000081235,R_DS003_001,SH00003256,2026-07-05 08:01:24.000000000
RA_ORD000081232,ORD000081232,R_DS003_004,SH00003259,2026-07-05 08:01:48.000000000
RA_ORD000081223,ORD000081223,R_DS003_005,SH00003260,2026-07-05 08:01:53.000000000
RA_ORD000081215,ORD000081215,R_DS003_008,SH00003262,2026-07-05 08:03:02.000000000
RA_ORD000081221,ORD000081221,R_DS003_010,SH00003264,2026-07-05 08:03:36.000000000
RA_ORD000081236,ORD000081236,R_DS003_013,SH00003267,2026-07-05 08:05:47.000000000
RA_ORD000081227,ORD000081227,R_DS003_019,SH00003272,2026-07-05 08:08:46.000000000
RA_ORD000081237,ORD000081237,R_DS003_020,SH00003273,2026-07-05 08:09:25.000000000
RA_ORD000081226,ORD000081226,R_DS003_023,SH00003274,2026-07-05 08:09:50.000000000
RA_ORD000081224,ORD000081224,R_DS003_010,SH00003264,2026-07-05 08:11:38.000000000
RA_ORD000081230,ORD000081230,R_DS003_001,SH00003256,2026-07-05 08:12:02.000000000
RA_ORD000081225,ORD000081225,R_DS003_016,SH00003269,2026-07-05 08:13:56.000000000
RA_ORD000081240,ORD000081240,R_DS003_025,SH00003276,2026-07-05 08:14:04.000000000
RA_ORD000081222,ORD000081222,R_DS003_026,SH00003277,2026-07-05 08:15:04.000000000
RA_ORD000081231,ORD000081231,R_DS003_004,SH00003259,2026-07-05 08:15:29.000000000
RA_ORD000081217,ORD000081217,R_DS003_005,SH00003260,2026-07-05 08:15:41.000000000
RA_ORD000081220,ORD000081220,R_DS003_008,SH00003262,2026-07-05 08:16:42.000000000
RA_ORD000081234,ORD000081234,R_DS003_013,SH00003267,2026-07-05 08:17:35.000000000
RA_ORD000081219,ORD000081219,R_DS003_031,SH00003280,2026-07-05 08:18:57.000000000
RA_ORD000081233,ORD000081233,R_DS003_032,SH00003281,2026-07-05 08:19:44.000000000
RA_ORD000081216,ORD000081216,R_DS003_011,SH00003265,2026-07-05 08:23:54.000000000
RA_ORD000081218,ORD000081218,R_DS003_001,SH00003256,2026-07-05 08:26:17.000000000
RA_ORD000081238,ORD000081238,R_DS003_004,SH00003259,2026-07-05 08:27:26.000000000
RA_ORD000081228,ORD000081228,R_DS003_005,SH00003260,2026-07-05 08:27:45.000000000
RA_ORD000081239,ORD000081239,R_DS003_010,SH00003264,2026-07-05 08:28:09.000000000
RA_ORD000081214,ORD000081214,R_DS003_019,SH00003272,2026-07-05 08:28:20.000000000
RA_ORD000081229,ORD000081229,R_DS003_020,SH00003273,2026-07-05 08:28:53.000000000
RA_ORD000081246,ORD000081246,R_DS003_013,SH00003267,2026-07-05 08:30:33.000000000
RA_ORD000081241,ORD000081241,R_DS003_016,SH00003269,2026-07-05 08:30:35.000000000
RA_ORD000081255,ORD000081255,R_DS003_023,SH00003274,2026-07-05 08:30:55.000000000
RA_ORD000081257,ORD000081257,R_DS003_025,SH00003276,2026-07-05 08:31:13.000000000
RA_ORD000081265,ORD000081265,R_DS003_026,SH00003277,2026-07-05 08:31:21.000000000
RA_ORD000081249,ORD000081249,R_DS003_031,SH00003280,2026-07-05 08:31:37.000000000
RA_ORD000081251,ORD000081251,R_DS003_032,SH00003281,2026-07-05 08:31:46.000000000
RA_ORD000081242,ORD000081242,R_DS003_008,SH00003262,2026-07-05 08:33:13.000000000
RA_ORD000081256,ORD000081256,R_DS003_001,SH00003256,2026-07-05 08:34:21.000000000
RA_ORD000081263,ORD000081263,R_DS003_011,SH00003265,2026-07-05 08:34:58.000000000
RA_ORD000081244,ORD000081244,R_DS003_020,SH00003273,2026-07-05 08:36:40.000000000
RA_ORD000081258,ORD000081258,R_DS003_034,SH00003283,2026-07-05 08:36:40.000000000
RA_ORD000081245,ORD000081245,R_DS003_037,SH00003284,2026-07-05 08:38:07.000000000
RA_ORD000081250,ORD000081250,R_DS003_004,SH00003259,2026-07-05 08:41:57.000000000
RA_ORD000081262,ORD000081262,R_DS003_010,SH00003264,2026-07-05 08:42:04.000000000
RA_ORD000081248,ORD000081248,R_DS003_001,SH00003256,2026-07-05 08:45:17.000000000
RA_ORD000081261,ORD000081261,R_DS003_005,SH00003260,2026-07-05 08:47:52.000000000
RA_ORD000081266,ORD000081266,R_DS003_008,SH00003262,2026-07-05 08:49:26.000000000
RA_ORD000081259,ORD000081259,R_DS003_011,SH00003265,2026-07-05 08:49:57.000000000
RA_ORD000081254,ORD000081254,R_DS003_013,SH00003267,2026-07-05 08:51:49.000000000
RA_ORD000081253,ORD000081253,R_DS003_016,SH00003269,2026-07-05 08:52:55.000000000
RA_ORD000081243,ORD000081243,R_DS003_019,SH00003272,2026-07-05 08:53:44.000000000
RA_ORD000081260,ORD000081260,R_DS003_020,SH00003273,2026-07-05 08:54:49.000000000
RA_ORD000081252,ORD000081252,R_DS003_001,SH00003256,2026-07-05 08:56:39.000000000
RA_ORD000081247,ORD000081247,R_DS003_004,SH00003259,2026-07-05 08:57:42.000000000
RA_ORD000081264,ORD000081264,R_DS003_010,SH00003264,2026-07-05 08:59:25.000000000
RA_ORD000081293,ORD000081293,R_DS003_023,SH00003274,2026-07-05 09:01:23.000000000
RA_ORD000081307,ORD000081307,R_DS003_008,SH00003262,2026-07-05 09:02:51.000000000
RA_ORD000081309,ORD000081309,R_DS003_011,SH00003265,2026-07-05 09:02:51.000000000
RA_ORD000081298,ORD000081298,R_DS003_026,SH00003277,2026-07-05 09:02:52.000000000
RA_ORD000081303,ORD000081303,R_DS003_032,SH00003281,2026-07-05 09:04:04.000000000
RA_ORD000081315,ORD000081315,R_DS003_038,SH00003285,2026-07-05 09:04:43.000000000
RA_ORD000081286,ORD000081286,R_DS003_041,SH00003288,2026-07-05 09:04:58.000000000
RA_ORD000081297,ORD000081297,R_DS003_005,SH00003260,2026-07-05 09:06:07.000000000
RA_ORD000081274,ORD000081274,R_DS003_044,SH00003290,2026-07-05 09:07:55.000000000
RA_ORD000081302,ORD000081302,R_DS003_020,SH00003273,2026-07-05 09:08:12.000000000
RA_ORD000081287,ORD000081287,R_DS003_047,SH00003293,2026-07-05 09:08:19.000000000
RA_ORD000081291,ORD000081291,R_DS003_050,SH00003295,2026-07-05 09:08:35.000000000
RA_ORD000081272,ORD000081272,R_DS003_026,SH00003277,2026-07-05 09:09:15.000000000
RA_ORD000081311,ORD000081311,R_DS003_053,SH00003298,2026-07-05 09:10:20.000000000
RA_ORD000081316,ORD000081316,R_DS003_059,SH00003303,2026-07-05 09:10:47.000000000
RA_ORD000081267,ORD000081267,R_DS003_062,SH00003305,2026-07-05 09:10:50.000000000
RA_ORD000081283,ORD000081283,R_DS003_071,SH00003311,2026-07-05 09:10:55.000000000
RA_ORD000081273,ORD000081273,R_DS003_080,SH00003319,2026-07-05 09:11:28.000000000
RA_ORD000081276,ORD000081276,R_DS003_089,SH00003325,2026-07-05 09:11:36.000000000
RA_ORD000081268,ORD000081268,R_DS003_092,SH00003327,2026-07-05 09:11:40.000000000
RA_ORD000081299,ORD000081299,R_DS003_095,SH00003330,2026-07-05 09:11:48.000000000
RA_ORD000081301,ORD000081301,R_DS003_011,SH00003265,2026-07-05 09:12:45.000000000
RA_ORD000081306,ORD000081306,R_DS003_101,SH00003335,2026-07-05 09:14:08.000000000
RA_ORD000081317,ORD000081317,R_DS003_038,SH00003285,2026-07-05 09:14:30.000000000
RA_ORD000081271,ORD000081271,R_DS003_044,SH00003290,2026-07-05 09:14:54.000000000
RA_ORD000081281,ORD000081281,R_DS003_110,SH00003342,2026-07-05 09:14:55.000000000
RA_ORD000081296,ORD000081296,R_DS003_023,SH00003274,2026-07-05 09:15:49.000000000
RA_ORD000081314,ORD000081314,R_DS003_113,SH00003344,2026-07-05 09:16:06.000000000
RA_ORD000081290,ORD000081290,R_DS003_005,SH00003260,2026-07-05 09:17:25.000000000
RA_ORD000081289,ORD000081289,R_DS003_116,SH00003347,2026-07-05 09:17:28.000000000
RA_ORD000081308,ORD000081308,R_DS003_008,SH00003262,2026-07-05 09:17:55.000000000
RA_ORD000081305,ORD000081305,R_DS003_032,SH00003281,2026-07-05 09:18:19.000000000
RA_ORD000081277,ORD000081277,R_DS003_080,SH00003319,2026-07-05 09:18:25.000000000
RA_ORD000081312,ORD000081312,R_DS003_026,SH00003277,2026-07-05 09:20:00.000000000
RA_ORD000081288,ORD000081288,R_DS003_050,SH00003295,2026-07-05 09:20:22.000000000
RA_ORD000081292,ORD000081292,R_DS003_059,SH00003303,2026-07-05 09:20:22.000000000
RA_ORD000081300,ORD000081300,R_DS003_020,SH00003273,2026-07-05 09:20:29.000000000
RA_ORD000081294,ORD000081294,R_DS003_092,SH00003327,2026-07-05 09:20:47.000000000
RA_ORD000081285,ORD000081285,R_DS003_041,SH00003288,2026-07-05 09:22:24.000000000
RA_ORD000081279,ORD000081279,R_DS003_047,SH00003293,2026-07-05 09:22:26.000000000
RA_ORD000081280,ORD000081280,R_DS003_044,SH00003290,2026-07-05 09:24:03.000000000
RA_ORD000081270,ORD000081270,R_DS003_032,SH00003281,2026-07-05 09:24:25.000000000
RA_ORD000081310,ORD000081310,R_DS003_053,SH00003298,2026-07-05 09:24:34.000000000
RA_ORD000081313,ORD000081313,R_DS003_038,SH00003285,2026-07-05 09:25:29.000000000
RA_ORD000081282,ORD000081282,R_DS003_062,SH00003305,2026-07-05 09:25:46.000000000
RA_ORD000081284,ORD000081284,R_DS003_011,SH00003265,2026-07-05 09:26:44.000000000
RA_ORD000081318,ORD000081318,R_DS003_023,SH00003274,2026-07-05 09:27:23.000000000
RA_ORD000081269,ORD000081269,R_DS003_071,SH00003311,2026-07-05 09:27:42.000000000
RA_ORD000081275,ORD000081275,R_DS003_005,SH00003260,2026-07-05 09:28:18.000000000
RA_ORD000081278,ORD000081278,R_DS003_008,SH00003262,2026-07-05 09:28:21.000000000
RA_ORD000081295,ORD000081295,R_DS003_020,SH00003273,2026-07-05 09:28:29.000000000
RA_ORD000081304,ORD000081304,R_DS003_089,SH00003325,2026-07-05 09:28:34.000000000
RA_ORD000081335,ORD000081335,R_DS003_026,SH00003277,2026-07-05 09:30:12.000000000
RA_ORD000081348,ORD000081348,R_DS003_059,SH00003303,2026-07-05 09:30:59.000000000
RA_ORD000081345,ORD000081345,R_DS003_095,SH00003330,2026-07-05 09:31:11.000000000
RA_ORD000081344,ORD000081344,R_DS003_101,SH00003335,2026-07-05 09:31:40.000000000
RA_ORD000081363,ORD000081363,R_DS003_047,SH00003293,2026-07-05 09:32:49.000000000
RA_ORD000081343,ORD000081343,R_DS003_080,SH00003319,2026-07-05 09:33:37.000000000
RA_ORD000081342,ORD000081342,R_DS003_092,SH00003327,2026-07-05 09:33:38.000000000
RA_ORD000081325,ORD000081325,R_DS003_110,SH00003342,2026-07-05 09:33:46.000000000
RA_ORD000081350,ORD000081350,R_DS003_032,SH00003281,2026-07-05 09:34:59.000000000
RA_ORD000081357,ORD000081357,R_DS003_044,SH00003290,2026-07-05 09:35:41.000000000
RA_ORD000081369,ORD000081369,R_DS003_050,SH00003295,2026-07-05 09:35:54.000000000
RA_ORD000081341,ORD000081341,R_DS003_113,SH00003344,2026-07-05 09:36:20.000000000
RA_ORD000081351,ORD000081351,R_DS003_116,SH00003347,2026-07-05 09:36:45.000000000
RA_ORD000081362,ORD000081362,R_DS003_122,SH00003352,2026-07-05 09:36:45.000000000
RA_ORD000081330,ORD000081330,R_DS003_125,SH00003355,2026-07-05 09:36:51.000000000
RA_ORD000081324,ORD000081324,R_DS003_128,SH00003357,2026-07-05 09:36:57.000000000
RA_ORD000081336,ORD000081336,R_DS003_011,SH00003265,2026-07-05 09:38:00.000000000
RA_ORD000081354,ORD000081354,R_DS003_134,SH00003361,2026-07-05 09:38:04.000000000
RA_ORD000081359,ORD000081359,R_DS003_071,SH00003311,2026-07-05 09:39:28.000000000
RA_ORD000081337,ORD000081337,R_DS003_053,SH00003298,2026-07-05 09:39:41.000000000
RA_ORD000081360,ORD000081360,R_DS003_041,SH00003288,2026-07-05 09:41:11.000000000
RA_ORD000081349,ORD000081349,R_DS003_005,SH00003260,2026-07-05 09:41:38.000000000
RA_ORD000081372,ORD000081372,R_DS003_059,SH00003303,2026-07-05 09:41:47.000000000
RA_ORD000081358,ORD000081358,R_DS003_020,SH00003273,2026-07-05 09:42:22.000000000
RA_ORD000081370,ORD000081370,R_DS003_062,SH00003305,2026-07-05 09:42:22.000000000
RA_ORD000081340,ORD000081340,R_DS003_008,SH00003262,2026-07-05 09:42:37.000000000
RA_ORD000081320,ORD000081320,R_DS003_023,SH00003274,2026-07-05 09:42:47.000000000
RA_ORD000081329,ORD000081329,R_DS003_095,SH00003330,2026-07-05 09:42:53.000000000
RA_ORD000081364,ORD000081364,R_DS003_047,SH00003293,2026-07-05 09:43:30.000000000
RA_ORD000081347,ORD000081347,R_DS003_089,SH00003325,2026-07-05 09:43:52.000000000
RA_ORD000081353,ORD000081353,R_DS003_038,SH00003285,2026-07-05 09:44:55.000000000
RA_ORD000081352,ORD000081352,R_DS003_050,SH00003295,2026-07-05 09:46:04.000000000
RA_ORD000081326,ORD000081326,R_DS003_092,SH00003327,2026-07-05 09:46:10.000000000
RA_ORD000081356,ORD000081356,R_DS003_044,SH00003290,2026-07-05 09:46:32.000000000
RA_ORD000081346,ORD000081346,R_DS003_032,SH00003281,2026-07-05 09:47:04.000000000
RA_ORD000081368,ORD000081368,R_DS003_080,SH00003319,2026-07-05 09:47:13.000000000
RA_ORD000081327,ORD000081327,R_DS003_101,SH00003335,2026-07-05 09:47:18.000000000
RA_ORD000081322,ORD000081322,R_DS003_053,SH00003298,2026-07-05 09:48:05.000000000
RA_ORD000081321,ORD000081321,R_DS003_110,SH00003342,2026-07-05 09:48:13.000000000
RA_ORD000081332,ORD000081332,R_DS003_113,SH00003344,2026-07-05 09:48:58.000000000
RA_ORD000081333,ORD000081333,R_DS003_047,SH00003293,2026-07-05 09:49:35.000000000
RA_ORD000081338,ORD000081338,R_DS003_026,SH00003277,2026-07-05 09:50:10.000000000
RA_ORD000081319,ORD000081319,R_DS003_125,SH00003355,2026-07-05 09:50:18.000000000
RA_ORD000081328,ORD000081328,R_DS003_134,SH00003361,2026-07-05 09:50:34.000000000
RA_ORD000081323,ORD000081323,R_DS003_137,SH00003364,2026-07-05 09:50:47.000000000
