Issue_ID,Order_ID,Order_Item_ID,Store_ID,Product_ID,Issue_Type,Financial_Impact_INR,Probable_Process_Stage,Probable_Worker_ID,Root_Cause_Status,Resolution_Type
QI00002887,ORD000084805,ITEM0000316301,DS003,SKU0070,Wrong Item,78.06,Picking,P_DS003_027,Unconfirmed,Refund
QI00002888,ORD000084807,ITEM0000316315,DS003,SKU0091,Missing Item,307.74,Inventory Accuracy / Putaway,P_DS003_009,Unconfirmed,Refund
QI00002889,ORD000084812,ITEM0000316337,DS003,SKU0029,Missing Item,49.37,Inventory Accuracy / Putaway,P_DS003_003,Unconfirmed,Replacement
QI00002890,ORD000084819,ITEM0000316366,DS003,SKU0041,Damaged Item,190.6,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00002891,ORD000084848,ITEM0000316470,DS003,SKU0044,Wrong Item,392.84,Picking,P_DS003_021,Unconfirmed,Refund
QI00002892,ORD000084889,ITEM0000316626,DS003,SKU0109,Wrong Item,576.34,Picking,P_DS003_021,Unconfirmed,Refund
QI00002893,ORD000084910,ITEM0000316707,DS003,SKU0084,Damaged Item,111.02,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002894,ORD000084913,ITEM0000316715,DS003,SKU0138,Wrong Item,409.79,Shelf Placement / Picking Verification,P_DS003_021,Unconfirmed,Refund
QI00002895,ORD000084938,ITEM0000316802,DS003,SKU0178,Missing Item,125.09,Inventory Accuracy / Putaway,P_DS003_003,Unconfirmed,Refund
QI00002896,ORD000084956,ITEM0000316879,DS003,SKU0018,Wrong Item,292.04,Picking,P_DS003_024,Unconfirmed,Refund
QI00002897,ORD000085037,ITEM0000317164,DS003,SKU0144,Missing Item,82.27,Inventory Accuracy / Putaway,P_DS003_003,Unconfirmed,Refund
QI00002898,ORD000085079,ITEM0000317306,DS003,SKU0198,Missing Item,353.83,Inventory Accuracy / Putaway,P_DS003_006,Unconfirmed,Refund
QI00002899,ORD000085084,ITEM0000317322,DS003,SKU0141,Missing Item,106.65,Inventory Accuracy / Putaway,P_DS003_006,Unconfirmed,Refund
QI00002900,ORD000085093,ITEM0000317350,DS003,SKU0034,Damaged Item,251.6,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00002901,ORD000085117,ITEM0000317431,DS003,SKU0252,Wrong Item,337.37,Picking,P_DS003_003,Unconfirmed,Refund
QI00002902,ORD000085121,ITEM0000317451,DS003,SKU0273,Wrong Item,303.86,Picking,P_DS003_012,Unconfirmed,Replacement
QI00002903,ORD000085169,ITEM0000317631,DS003,SKU0120,Damaged Item,29.79,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002904,ORD000085200,ITEM0000317760,DS003,SKU0197,Damaged Item,260.58,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002905,ORD000085271,ITEM0000318030,DS003,SKU0180,Missing Item,37.34,Inventory Accuracy / Putaway,P_DS003_009,Unconfirmed,Replacement
QI00002906,ORD000085279,ITEM0000318056,DS003,SKU0197,Damaged Item,260.58,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00002907,ORD000085279,ITEM0000318057,DS003,SKU0152,Damaged Item,1212.82,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002908,ORD000085314,ITEM0000318182,DS003,SKU0142,Missing Item,108.46,Inventory Accuracy / Putaway,P_DS003_027,Unconfirmed,Refund
QI00002909,ORD000085336,ITEM0000318270,DS003,SKU0176,Damaged Item,206.65,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002910,ORD000085339,ITEM0000318284,DS003,SKU0080,Damaged Item,77.19,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002911,ORD000085396,ITEM0000318475,DS003,SKU0162,Missing Item,127.02,Inventory Accuracy / Putaway,P_DS003_027,Unconfirmed,Refund
QI00002912,ORD000085400,ITEM0000318489,DS003,SKU0109,Damaged Item,576.34,Rider Handling / Last Mile,,Unconfirmed,Replacement
QI00002913,ORD000085432,ITEM0000318601,DS003,SKU0146,Damaged Item,37.7,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002914,ORD000085455,ITEM0000318681,DS003,SKU0193,Missing Item,647.18,Inventory Accuracy / Putaway,P_DS003_027,Unconfirmed,Refund
QI00002915,ORD000085469,ITEM0000318729,DS003,SKU0131,Damaged Item,255.32,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002916,ORD000085479,ITEM0000318767,DS003,SKU0120,Missing Item,29.79,Inventory Accuracy / Putaway,P_DS003_003,Unconfirmed,Replacement
QI00002917,ORD000085482,ITEM0000318780,DS003,SKU0021,Missing Item,774.84,Inventory Accuracy / Putaway,P_DS003_027,Unconfirmed,Refund
QI00002918,ORD000085489,ITEM0000318807,DS003,SKU0292,Damaged Item,501.99,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00002919,ORD000085521,ITEM0000318925,DS003,SKU0017,Wrong Item,625.13,Picking,P_DS003_025,Unconfirmed,Refund
QI00002920,ORD000085548,ITEM0000319025,DS003,SKU0076,Missing Item,267.05,Inventory Accuracy / Putaway,P_DS003_010,Unconfirmed,Refund
QI00002921,ORD000085549,ITEM0000319029,DS003,SKU0221,Missing Item,278.54,Inventory Accuracy / Putaway,P_DS003_010,Unconfirmed,Refund
QI00002922,ORD000085592,ITEM0000319199,DS003,SKU0282,Missing Item,482.72,Inventory Accuracy / Putaway,P_DS003_028,Unconfirmed,Refund
QI00002923,ORD000085624,ITEM0000319303,DS003,SKU0076,Missing Item,267.05,Inventory Accuracy / Putaway,P_DS003_001,Unconfirmed,Refund
QI00002924,ORD000085698,ITEM0000319567,DS003,SKU0192,Missing Item,219.06,Inventory Accuracy / Putaway,P_DS003_013,Unconfirmed,Refund
QI00002925,ORD000085729,ITEM0000319675,DS003,SKU0180,Missing Item,37.34,Inventory Accuracy / Putaway,P_DS003_031,Unconfirmed,Refund
QI00002926,ORD000085753,ITEM0000319765,DS003,SKU0278,Missing Item,449.76,Inventory Accuracy / Putaway,P_DS003_019,Unconfirmed,Refund
QI00002927,ORD000085790,ITEM0000319916,DS003,SKU0269,Damaged Item,399.24,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002928,ORD000085830,ITEM0000320083,DS003,SKU0113,Missing Item,64.72,Inventory Accuracy / Putaway,P_DS003_029,Unconfirmed,Refund
QI00002929,ORD000085868,ITEM0000320224,DS003,SKU0114,Missing Item,116.74,Inventory Accuracy / Putaway,P_DS003_014,Unconfirmed,Refund
QI00002930,ORD000085911,ITEM0000320378,DS003,SKU0160,Wrong Item,431.6,Shelf Placement / Picking Verification,P_DS003_005,Unconfirmed,Refund
QI00002931,ORD000085975,ITEM0000320637,DS003,SKU0276,Damaged Item,111.19,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00002932,ORD000085986,ITEM0000320675,DS003,SKU0079,Damaged Item,226.06,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00002933,ORD000086000,ITEM0000320732,DS003,SKU0045,Wrong Item,182.12,Picking,P_DS003_014,Unconfirmed,Refund
QI00002934,ORD000086086,ITEM0000321061,DS003,SKU0081,Missing Item,131.88,Inventory Accuracy / Putaway,P_DS003_008,Unconfirmed,Replacement
QI00002935,ORD000086118,ITEM0000321179,DS003,SKU0021,Missing Item,387.42,Inventory Accuracy / Putaway,P_DS003_008,Unconfirmed,Refund
QI00002936,ORD000086149,ITEM0000321312,DS003,SKU0079,Wrong Item,452.12,Picking,P_DS003_029,Unconfirmed,Replacement
QI00002937,ORD000086178,ITEM0000321439,DS003,SKU0203,Missing Item,130.42,Inventory Accuracy / Putaway,P_DS003_014,Unconfirmed,Refund
QI00002938,ORD000086299,ITEM0000321883,DS003,SKU0290,Missing Item,416.48,Inventory Accuracy / Putaway,P_DS003_020,Unconfirmed,Refund
QI00002939,ORD000086317,ITEM0000321945,DS003,SKU0131,Missing Item,255.32,Inventory Accuracy / Putaway,P_DS003_014,Unconfirmed,Replacement
QI00002940,ORD000086357,ITEM0000322109,DS003,SKU0265,Missing Item,771.68,Inventory Accuracy / Putaway,P_DS003_011,Unconfirmed,Refund
QI00002941,ORD000086364,ITEM0000322136,DS003,SKU0221,Wrong Item,278.54,Picking,P_DS003_032,Unconfirmed,Refund
QI00002942,ORD000086372,ITEM0000322171,DS003,SKU0021,Missing Item,774.84,Inventory Accuracy / Putaway,P_DS003_029,Unconfirmed,Refund
QI00002943,ORD000086377,ITEM0000322193,DS003,SKU0264,Missing Item,26.89,Inventory Accuracy / Putaway,P_DS003_029,Unconfirmed,Replacement
QI00002944,ORD000086401,ITEM0000322277,DS003,SKU0109,Damaged Item,576.34,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002945,ORD000086430,ITEM0000322389,DS003,SKU0085,Missing Item,469.4,Inventory Accuracy / Putaway,P_DS003_029,Unconfirmed,Refund
QI00002946,ORD000086465,ITEM0000322518,DS003,SKU0195,Wrong Item,613.68,Picking,P_DS003_008,Unconfirmed,Refund
QI00002947,ORD000086476,ITEM0000322563,DS003,SKU0198,Wrong Item,707.66,Shelf Placement / Picking Verification,P_DS003_026,Unconfirmed,Refund
QI00002948,ORD000086502,ITEM0000322664,DS003,SKU0251,Missing Item,177.56,Inventory Accuracy / Putaway,P_DS003_032,Unconfirmed,Refund
QI00002949,ORD000086551,ITEM0000322844,DS003,SKU0113,Damaged Item,64.72,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002950,ORD000086589,ITEM0000322984,DS003,SKU0249,Wrong Item,489.26,Picking,P_DS003_027,Unconfirmed,Replacement
QI00002951,ORD000086663,ITEM0000323283,DS003,SKU0111,Wrong Item,431.16,Picking,P_DS003_012,Unconfirmed,Replacement
QI00002952,ORD000086670,ITEM0000323314,DS003,SKU0003,Wrong Item,399.91,Picking,P_DS003_015,Unconfirmed,Refund
QI00002953,ORD000086693,ITEM0000323404,DS003,SKU0013,Missing Item,286.53,Inventory Accuracy / Putaway,P_DS003_024,Unconfirmed,Replacement
QI00002954,ORD000086785,ITEM0000323744,DS003,SKU0115,Missing Item,283.76,Inventory Accuracy / Putaway,P_DS003_012,Unconfirmed,Replacement
QI00002955,ORD000086794,ITEM0000323776,DS003,SKU0074,Missing Item,233.54,Inventory Accuracy / Putaway,P_DS003_006,Unconfirmed,Refund
QI00002956,ORD000086833,ITEM0000323909,DS003,SKU0165,Damaged Item,276.15,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00002957,ORD000086847,ITEM0000323964,DS003,SKU0231,Wrong Item,34.56,Picking,P_DS003_015,Unconfirmed,Refund
QI00002958,ORD000086880,ITEM0000324078,DS003,SKU0141,Missing Item,106.65,Inventory Accuracy / Putaway,P_DS003_012,Unconfirmed,Refund
QI00002959,ORD000086950,ITEM0000324329,DS003,SKU0166,Wrong Item,987.88,Shelf Placement / Picking Verification,P_DS003_015,Unconfirmed,Refund
QI00002960,ORD000086957,ITEM0000324351,DS003,SKU0154,Missing Item,456.23,Inventory Accuracy / Putaway,P_DS003_018,Unconfirmed,Refund
QI00002961,ORD000086973,ITEM0000324406,DS003,SKU0297,Wrong Item,52.4,Picking,P_DS003_015,Unconfirmed,Replacement
QI00002962,ORD000086975,ITEM0000324415,DS003,SKU0131,Damaged Item,255.32,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00002963,ORD000086990,ITEM0000324468,DS003,SKU0006,Wrong Item,160.4,Shelf Placement / Picking Verification,P_DS003_027,Unconfirmed,Refund
QI00002964,ORD000087052,ITEM0000324710,DS003,SKU0084,Missing Item,111.02,Inventory Accuracy / Putaway,P_DS003_006,Unconfirmed,Replacement
QI00002965,ORD000087074,ITEM0000324808,DS003,SKU0276,Wrong Item,111.19,Picking,P_DS003_021,Unconfirmed,Refund
QI00002966,ORD000087092,ITEM0000324863,DS003,SKU0131,Missing Item,510.64,Inventory Accuracy / Putaway,P_DS003_012,Unconfirmed,Refund
QI00002967,ORD000087105,ITEM0000324906,DS003,SKU0296,Wrong Item,292.68,Picking,P_DS003_003,Unconfirmed,Refund
QI00002968,ORD000087115,ITEM0000324934,DS003,SKU0012,Missing Item,230.15,Inventory Accuracy / Putaway,P_DS003_003,Unconfirmed,Replacement
QI00002969,ORD000087129,ITEM0000324982,DS003,SKU0295,Missing Item,228.23,Inventory Accuracy / Putaway,P_DS003_006,Unconfirmed,Replacement
QI00002970,ORD000087155,ITEM0000325084,DS003,SKU0281,Missing Item,264.39,Inventory Accuracy / Putaway,P_DS003_018,Unconfirmed,Replacement
QI00002971,ORD000087193,ITEM0000325216,DS003,SKU0198,Wrong Item,707.66,Shelf Placement / Picking Verification,P_DS003_027,Unconfirmed,Refund
QI00002972,ORD000087200,ITEM0000325239,DS003,SKU0013,Wrong Item,286.53,Shelf Placement / Picking Verification,P_DS003_021,Unconfirmed,Refund
QI00002973,ORD000087213,ITEM0000325290,DS003,SKU0198,Wrong Item,353.83,Shelf Placement / Picking Verification,P_DS003_006,Unconfirmed,Refund
QI00002974,ORD000087216,ITEM0000325299,DS003,SKU0097,Missing Item,183.02,Inventory Accuracy / Putaway,P_DS003_003,Unconfirmed,Refund
QI00002975,ORD000087218,ITEM0000325307,DS003,SKU0150,Missing Item,356.42,Inventory Accuracy / Putaway,P_DS003_012,Unconfirmed,Refund
QI00002976,ORD000087238,ITEM0000325375,DS003,SKU0018,Damaged Item,292.04,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002977,ORD000087261,ITEM0000325461,DS003,SKU0162,Missing Item,63.51,Inventory Accuracy / Putaway,P_DS003_006,Unconfirmed,Refund
QI00002978,ORD000087276,ITEM0000325499,DS003,SKU0089,Missing Item,224.61,Inventory Accuracy / Putaway,P_DS003_018,Unconfirmed,Replacement
QI00002979,ORD000087369,ITEM0000325846,DS003,SKU0018,Missing Item,584.08,Inventory Accuracy / Putaway,P_DS003_018,Unconfirmed,Refund
QI00002980,ORD000087374,ITEM0000325869,DS003,SKU0212,Missing Item,64.87,Inventory Accuracy / Putaway,P_DS003_018,Unconfirmed,Refund
QI00002981,ORD000087380,ITEM0000325897,DS003,SKU0105,Wrong Item,272.14,Shelf Placement / Picking Verification,P_DS003_021,Unconfirmed,Refund
QI00002982,ORD000087400,ITEM0000325964,DS003,SKU0033,Damaged Item,406.88,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002983,ORD000087404,ITEM0000325980,DS003,SKU0114,Damaged Item,350.22,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002984,ORD000087471,ITEM0000326241,DS003,SKU0199,Damaged Item,415.56,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002985,ORD000087500,ITEM0000326339,DS003,SKU0179,Wrong Item,490.62,Shelf Placement / Picking Verification,P_DS003_024,Unconfirmed,Refund
QI00002986,ORD000087561,ITEM0000326576,DS003,SKU0062,Damaged Item,334.2,Putaway / Picking Handling,,Unconfirmed,Refund
QI00002987,ORD000087568,ITEM0000326602,DS003,SKU0208,Wrong Item,40.91,Picking,P_DS003_006,Unconfirmed,Refund
QI00002988,ORD000087592,ITEM0000326699,DS003,SKU0021,Wrong Item,387.42,Picking,P_DS003_012,Unconfirmed,Replacement
QI00002989,ORD000087663,ITEM0000326938,DS003,SKU0188,Missing Item,186.54,Inventory Accuracy / Putaway,P_DS003_022,Unconfirmed,Refund
QI00002990,ORD000087716,ITEM0000327144,DS003,SKU0113,Missing Item,129.44,Inventory Accuracy / Putaway,P_DS003_016,Unconfirmed,Refund
QI00002991,ORD000087755,ITEM0000327293,DS003,SKU0014,Missing Item,397.68,Inventory Accuracy / Putaway,P_DS003_025,Unconfirmed,Refund
QI00002992,ORD000087757,ITEM0000327301,DS003,SKU0214,Missing Item,137.01,Inventory Accuracy / Putaway,P_DS003_025,Unconfirmed,Replacement
QI00002993,ORD000087843,ITEM0000327631,DS003,SKU0168,Missing Item,80.9,Inventory Accuracy / Putaway,P_DS003_026,Unconfirmed,Refund
QI00002994,ORD000087853,ITEM0000327676,DS003,SKU0090,Missing Item,260.5,Inventory Accuracy / Putaway,P_DS003_025,Unconfirmed,Refund
QI00002995,ORD000087911,ITEM0000327888,DS003,SKU0079,Missing Item,226.06,Inventory Accuracy / Putaway,P_DS003_013,Unconfirmed,Refund
QI00002996,ORD000087919,ITEM0000327921,DS003,SKU0185,Missing Item,98.45,Inventory Accuracy / Putaway,P_DS003_011,Unconfirmed,Refund
QI00002997,ORD000087952,ITEM0000328041,DS003,SKU0222,Missing Item,58.51,Inventory Accuracy / Putaway,P_DS003_011,Unconfirmed,Refund
QI00002998,ORD000087967,ITEM0000328108,DS003,SKU0294,Damaged Item,218.92,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00002999,ORD000087985,ITEM0000328159,DS003,SKU0082,Wrong Item,868.56,Picking,P_DS003_026,Unconfirmed,Refund
QI00003000,ORD000088019,ITEM0000328281,DS003,SKU0011,Missing Item,171.4,Inventory Accuracy / Putaway,P_DS003_008,Unconfirmed,Refund
QI00003001,ORD000088043,ITEM0000328371,DS003,SKU0075,Missing Item,287.26,Inventory Accuracy / Putaway,P_DS003_023,Unconfirmed,Refund
QI00003002,ORD000088049,ITEM0000328390,DS003,SKU0076,Missing Item,267.05,Inventory Accuracy / Putaway,P_DS003_026,Unconfirmed,Refund
QI00003003,ORD000088052,ITEM0000328406,DS003,SKU0166,Wrong Item,493.94,Shelf Placement / Picking Verification,P_DS003_023,Unconfirmed,Replacement
QI00003004,ORD000088093,ITEM0000328550,DS003,SKU0028,Wrong Item,414.17,Shelf Placement / Picking Verification,P_DS003_014,Unconfirmed,Refund
QI00003005,ORD000088146,ITEM0000328737,DS003,SKU0064,Missing Item,689.24,Inventory Accuracy / Putaway,P_DS003_032,Unconfirmed,Refund
QI00003006,ORD000088149,ITEM0000328743,DS003,SKU0249,Missing Item,978.52,Inventory Accuracy / Putaway,P_DS003_020,Unconfirmed,Refund
QI00003007,ORD000088157,ITEM0000328787,DS003,SKU0081,Missing Item,43.96,Inventory Accuracy / Putaway,P_DS003_011,Unconfirmed,Refund
QI00003008,ORD000088207,ITEM0000328989,DS003,SKU0217,Wrong Item,503.57,Picking,P_DS003_020,Unconfirmed,Refund
QI00003009,ORD000088318,ITEM0000329427,DS003,SKU0084,Damaged Item,111.02,Putaway / Picking Handling,,Unconfirmed,Refund
QI00003010,ORD000088323,ITEM0000329447,DS003,SKU0223,Wrong Item,30.46,Picking,P_DS003_026,Unconfirmed,Refund
QI00003011,ORD000088424,ITEM0000329828,DS003,SKU0198,Wrong Item,707.66,Shelf Placement / Picking Verification,P_DS003_014,Unconfirmed,Replacement
QI00003012,ORD000088452,ITEM0000329938,DS003,SKU0021,Missing Item,387.42,Inventory Accuracy / Putaway,P_DS003_008,Unconfirmed,Refund
QI00003013,ORD000088475,ITEM0000330009,DS003,SKU0171,Damaged Item,138.36,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00003014,ORD000088591,ITEM0000330452,DS003,SKU0287,Damaged Item,193.29,Putaway / Picking Handling,,Unconfirmed,Refund
QI00003015,ORD000088614,ITEM0000330544,DS003,SKU0166,Missing Item,493.94,Inventory Accuracy / Putaway,P_DS003_026,Unconfirmed,Refund
QI00003016,ORD000088621,ITEM0000330564,DS003,SKU0033,Missing Item,203.44,Inventory Accuracy / Putaway,P_DS003_032,Unconfirmed,Replacement
QI00003017,ORD000088654,ITEM0000330695,DS003,SKU0138,Missing Item,819.58,Inventory Accuracy / Putaway,P_DS003_029,Unconfirmed,Refund
QI00003018,ORD000088708,ITEM0000330899,DS003,SKU0185,Wrong Item,98.45,Shelf Placement / Picking Verification,P_DS003_012,Unconfirmed,Refund
QI00003019,ORD000088743,ITEM0000331025,DS003,SKU0239,Wrong Item,173.98,Picking,P_DS003_021,Unconfirmed,Replacement
QI00003020,ORD000088753,ITEM0000331068,DS003,SKU0290,Missing Item,416.48,Inventory Accuracy / Putaway,P_DS003_021,Unconfirmed,Refund
QI00003021,ORD000088775,ITEM0000331167,DS003,SKU0208,Damaged Item,81.82,Putaway / Picking Handling,,Unconfirmed,Refund
QI00003022,ORD000088804,ITEM0000331292,DS003,SKU0195,Missing Item,1227.36,Inventory Accuracy / Putaway,P_DS003_030,Unconfirmed,Refund
QI00003023,ORD000088814,ITEM0000331331,DS003,SKU0072,Missing Item,75.88,Inventory Accuracy / Putaway,P_DS003_030,Unconfirmed,Replacement
QI00003024,ORD000088818,ITEM0000331346,DS003,SKU0091,Missing Item,307.74,Inventory Accuracy / Putaway,P_DS003_021,Unconfirmed,Refund
QI00003025,ORD000088834,ITEM0000331409,DS003,SKU0211,Missing Item,152.51,Inventory Accuracy / Putaway,P_DS003_015,Unconfirmed,Replacement
QI00003026,ORD000088861,ITEM0000331515,DS003,SKU0089,Wrong Item,224.61,Picking,P_DS003_009,Unconfirmed,Replacement
QI00003027,ORD000088869,ITEM0000331545,DS003,SKU0271,Wrong Item,98.98,Shelf Placement / Picking Verification,P_DS003_003,Unconfirmed,Refund
QI00003028,ORD000088973,ITEM0000331939,DS003,SKU0154,Missing Item,912.46,Inventory Accuracy / Putaway,P_DS003_006,Unconfirmed,Refund
QI00003029,ORD000088983,ITEM0000331986,DS003,SKU0233,Missing Item,478.11,Inventory Accuracy / Putaway,P_DS003_027,Unconfirmed,Refund
QI00003030,ORD000089035,ITEM0000332211,DS003,SKU0033,Damaged Item,610.32,Putaway / Picking Handling,,Unconfirmed,Refund
QI00003031,ORD000089071,ITEM0000332362,DS003,SKU0274,Missing Item,382.26,Inventory Accuracy / Putaway,P_DS003_010,Unconfirmed,Refund
QI00003032,ORD000089085,ITEM0000332401,DS003,SKU0287,Wrong Item,579.87,Picking,P_DS003_012,Unconfirmed,Replacement
QI00003033,ORD000089129,ITEM0000332560,DS003,SKU0141,Wrong Item,106.65,Picking,P_DS003_017,Unconfirmed,Replacement
QI00003034,ORD000089141,ITEM0000332593,DS003,SKU0212,Wrong Item,64.87,Picking,P_DS003_030,Unconfirmed,Refund
QI00003035,ORD000089204,ITEM0000332822,DS003,SKU0269,Missing Item,399.24,Inventory Accuracy / Putaway,P_DS003_010,Unconfirmed,Refund
QI00003036,ORD000089244,ITEM0000332968,DS003,SKU0115,Damaged Item,141.88,Putaway / Picking Handling,,Unconfirmed,Refund
QI00003037,ORD000089267,ITEM0000333048,DS003,SKU0038,Missing Item,840.82,Inventory Accuracy / Putaway,P_DS003_012,Unconfirmed,Refund
QI00003038,ORD000089375,ITEM0000333469,DS003,SKU0274,Missing Item,382.26,Inventory Accuracy / Putaway,P_DS003_012,Unconfirmed,Refund
QI00003039,ORD000089430,ITEM0000333684,DS003,SKU0253,Wrong Item,126.6,Picking,P_DS003_017,Unconfirmed,Refund
QI00003040,ORD000089520,ITEM0000334013,DS003,SKU0015,Wrong Item,159.48,Picking,P_DS003_030,Unconfirmed,Refund
QI00003041,ORD000089576,ITEM0000334215,DS003,SKU0148,Missing Item,694.64,Inventory Accuracy / Putaway,P_DS003_015,Unconfirmed,Refund
QI00003042,ORD000089583,ITEM0000334239,DS003,SKU0276,Damaged Item,111.19,Putaway / Picking Handling,,Unconfirmed,Replacement
QI00003043,ORD000089591,ITEM0000334268,DS003,SKU0044,Damaged Item,196.42,Putaway / Picking Handling,,Unconfirmed,Refund
QI00003044,ORD000089595,ITEM0000334286,DS003,SKU0257,Wrong Item,288.34,Picking,P_DS003_030,Unconfirmed,Refund
QI00003045,ORD000089595,ITEM0000334287,DS003,SKU0081,Damaged Item,87.92,Rider Handling / Last Mile,,Unconfirmed,Refund
QI00003046,ORD000089596,ITEM0000334289,DS003,SKU0057,Damaged Item,229.0,Putaway / Picking Handling,,Unconfirmed,Refund
QI00003047,ORD000089605,ITEM0000334326,DS003,SKU0208,Damaged Item,40.91,Putaway / Picking Handling,,Unconfirmed,Refund
QI00003048,ORD000089691,ITEM0000334646,DS003,SKU0199,Missing Item,138.52,Inventory Accuracy / Putaway,P_DS003_027,Unconfirmed,Refund
QI00003049,ORD000089706,ITEM0000334701,DS003,SKU0141,Missing Item,319.95,Inventory Accuracy / Putaway,P_DS003_015,Unconfirmed,Replacement
QI00003050,ORD000089749,ITEM0000334864,DS003,SKU0117,Missing Item,42.66,Inventory Accuracy / Putaway,P_DS003_021,Unconfirmed,Refund
